105 W 39TH ST 21210,"39.335647510204076","-76.62062393877551"
1300 N CALVERT ST 21202,"39.3048217","-76.6135008861399"
6314 GREENSPRING AVE 21209,"39.37006415","-76.68505425414003"
4026 HILTON RD 21215,"39.332149099999995","-76.66763125955734"
2506 SAINT PAUL ST 21218,"39.3186305","-76.6156605"
3908 N CHARLES ST 21218,"39.33602214285714","-76.61829187755102"
1501 N MONTFORD AVE 21213,"39.308026","-76.584198"
3320 PRESSTMAN ST 21216,"39.3045537","-76.6729127664068"
3100 SAINT PAUL ST 21218,"39.326075450000005","-76.61639633667863"
2516 E OLIVER ST 21213,"39.308131200000005","-76.58215960617022"
911 S CHARLES ST 21230,"39.27871","-76.61440557142856"
330 N CHARLES ST 21201,"39.2935222","-76.6155421"
675 PRESIDENT ST 21202,"39.2833974","-76.6013544"
6905 JONES VIEW DR 21209,"39.3846189","-76.6664601"
3533 E NORTHERN PKWY 21206,"39.359404346938774","-76.54059944897959"
6500 PARK HEIGHTS AVE 21215,"39.3605503","-76.6981283"
24305 FARMKEY LN 20636,,
3712 LAMBERTON SQUARE RD 20904,"39.07779704081633","-76.93396506122448"
1701 BEAVER BROOK LN 21030,"39.46636405","-76.70554445288897"
6272 MAXWELL DR 20746,"38.81682029100131","-76.8977754512858"
6609 SANZO RD 21209,"39.3737233","-76.6924654"
6916 FLAG HARBOR DR 20747,"38.865206799999996","-76.88746808666019"
3001 FRANKLIN DR 20639,"38.589314","-76.648865"
1700 N GAY ST 21213,"39.3097499","-76.5875497"
809 BRIAR HILL PL 21221,"39.3042421","-76.4500172"
12914 CHURCHILL RIDGE CIR 20874,"39.186935711155435","-77.26679778373997"
14611 SHILOH CT 20708,"39.09067509957622","-76.84835795533714"
13062 SHADYSIDE LN 20874,"39.19394888337769","-77.27214723695096"
8520 MARYBETH WAY 21043,"39.23204","-76.806404"
10100 STONEYBROOK DR 20910,"39.020285","-77.063784"
1508 LA BELLE AVE 21204,"39.398479","-76.643939"
900 AUTUMN VALLEY LN 21054,"39.0597243","-76.69335074414226"
4400 OAKTREE RD 20853,"39.11927227265967","-77.08718797764041"
411 W POTOMAC ST 21716,"39.314039515812226","-77.63236293394513"
1224 ROSSITER AVE 21239,"39.34811172721513","-76.59897486779086"
3701 AIRDIRE CT 20866,"39.095262","-76.933539"
7313 PARK HEIGHTS AVE 21208,"39.370933050000005","-76.70903247716262"
302 MONROE ST 20850,"39.078778846153845","-77.15099623076922"
2700 RIVA RD 21401,"38.97455195","-76.5654867379369"
501 KING FARM BLVD 20850,"39.11219904591829","-77.1751526198122"
15100 COATES HARDY PL 20613,"38.619795","-76.782488"
4100 CASSELL BLVD 20678,"38.56662725","-76.5286433446482"
7100 STRATOS LN 20879,"39.160307","-77.142143"
2 THOMAS DR 20904,"39.065994","-77.00239"
11 RAMBLING OAKS WAY 21228,"39.2881798","-76.7233942"
701 RED CEDAR RD 21409,"39.0070952375799","-76.4371766144922"
2923 CHAPEL VIEW DR 20904,"39.05316275","-76.94653375"
1200 BRYAN POINT RD 20607,"38.68229645","-77.03185730033982"
7014 HANOVER PKWY 20770,"38.988608192196814","-76.87826479771286"
7216 EUBANKS LOOP 20755,"39.11296078294063","-76.7641263704798"
2501 COTTER RD 21102,"39.6747409","-76.73346262676813"
3401 SHREWSBURY RD 21009,"39.45764806798151","-76.2722509437473"
1201 PENSHURST CT 21009,"39.458643","-76.274839"
